"","id","series","start_datetime","timezone","ground","longitude","latitude","altitude","match_length_overs","match_length_balls","max_balls_team1","max_balls_team2","team1","team2","neutral_venue","first_innings","toss_winner","toss_choice","dbMktPriceTeam1","dbMktPriceTeam2","victor","balls_team1","balls_team2","byes_team1","byes_team2","leg_byes_team1","leg_byes_team2","no_balls_team1","no_balls_team2","runs_team1","runs_team2","target_team1","target_team2","wickets_team1","wickets_team2","wides_team1","wides_team2"
"475",20374,"KFC T20 Big Bash League 2021/22",2022-01-12 08:15:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.862,1.99,"Adelaide Strikers",90,120,0,1,6,2,0,0,90,161,162,NA,10,4,5,11
"476",20376,"KFC T20 Big Bash League 2021/22",2022-01-13 08:35:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Melbourne Stars",0,"Melbourne Renegades","Melbourne Renegades","Bat",2.51,1.562,"Melbourne Stars",120,87,0,4,5,3,0,0,122,123,NA,123,7,4,5,9
"477",20378,"KFC T20 Big Bash League 2021/22",2022-01-13 04:45:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",1,"Hobart Hurricanes","Hobart Hurricanes","Bat",2.26,1.68,"Hobart Hurricanes",120,120,1,1,0,1,0,1,177,168,NA,178,6,9,7,7
"478",20380,"KFC T20 Big Bash League 2021/22",2022-01-13 23:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Perth Scorchers",0,"Perth Scorchers","Adelaide Strikers","Bowl",2.4,1.61,"Adelaide Strikers",102,120,0,0,1,3,0,0,130,127,128,NA,4,9,5,3
"479",20382,"KFC T20 Big Bash League 2021/22",2022-01-15 07:40:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Sydney Thunder",0,"Sydney Sixers","Sydney Thunder","Bowl",2.09,1.787,"Sydney Sixers",120,120,0,0,1,0,1,0,197,137,NA,198,5,9,5,7
"480",20384,"KFC T20 Big Bash League 2021/22",2022-01-16 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.581,2.46,"Melbourne Stars",83,120,0,0,1,5,0,1,150,149,150,NA,2,6,5,4
"481",20386,"KFC T20 Big Bash League 2021/22",2022-01-18 08:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Hobart Hurricanes",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",2.72,1.49,"Hobart Hurricanes",120,120,2,0,6,1,1,0,176,182,183,NA,6,5,1,3
"482",20388,"KFC T20 Big Bash League 2021/22",2022-01-17 06:05:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Sixers",0,"Sydney Sixers","Sydney Sixers","Bat",2.39,1.613,"Adelaide Strikers",105,120,0,4,0,2,0,1,165,161,162,NA,2,7,2,1
"483",20390,"KFC T20 Big Bash League 2021/22",2022-01-17 09:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Brisbane Heat","Perth Scorchers",1,"Brisbane Heat","Brisbane Heat","Bat",2.9,1.441,"Perth Scorchers",120,112,1,1,2,1,0,0,155,156,NA,156,7,4,2,3
"484",20392,"KFC T20 Big Bash League 2021/22",2022-01-19 08:50:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Hobart Hurricanes",0,"Melbourne Stars","Hobart Hurricanes","Bowl",1.725,2.18,"Melbourne Stars",120,120,0,0,1,0,0,0,273,167,NA,274,2,6,5,6
"485",20394,"KFC T20 Big Bash League 2021/22",2022-01-19 05:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Renegades","Sydney Thunder",1,"Sydney Thunder","Melbourne Renegades","Bowl",3.38,1.346,"Sydney Thunder",120,120,1,0,1,0,0,0,169,170,171,NA,7,8,12,5
"486",22036,"KFC T20 Big Bash League 2021/22",2022-01-22 08:15:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Perth Scorchers","Sydney Sixers",1,"Perth Scorchers","Perth Scorchers","Bat",1.654,2.36,"Perth Scorchers",120,115,0,1,3,5,0,0,189,141,NA,190,3,10,3,6
"487",22038,"KFC T20 Big Bash League 2021/22",2022-01-21 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Adelaide Strikers","Hobart Hurricanes",1,"Adelaide Strikers","Adelaide Strikers","Bat",1.769,2.15,"Adelaide Strikers",120,118,0,0,2,2,0,0,188,166,NA,189,6,10,3,1
"488",22392,"KFC T20 Big Bash League 2021/22",2022-01-23 08:15:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Adelaide Strikers","Sydney Thunder",1,"Adelaide Strikers","Adelaide Strikers","Bat",2.19,1.746,"Adelaide Strikers",120,120,1,0,1,2,0,1,184,178,NA,185,6,6,3,7
"489",22400,"KFC T20 Big Bash League 2021/22",2022-01-26 08:25:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Adelaide Strikers",0,"Adelaide Strikers","Sydney Sixers","Bowl",2.23,1.719,"Sydney Sixers",120,120,1,1,1,3,0,1,170,167,168,NA,6,4,3,6
"490",22408,"KFC T20 Big Bash League 2021/22",2022-01-28 08:40:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Perth Scorchers","Sydney Sixers",1,"Perth Scorchers","Sydney Sixers","Bowl",1.455,2.92,"Perth Scorchers",120,98,0,0,1,1,0,0,171,92,NA,172,6,10,4,5
